id,source_file,dataset_key,series_year,period_start,period_end,period_label,jurisdiction,jurisdiction_slug,location,location_slug,age_group,age_group_slug,metric_key,metric_label,metric_group,detection_method,detection_method_slug,fines,arrests,charges,total_actions
fines-06932,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,59,0,0,59
fines-06933,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,85,0,0,85
fines-06934,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,26-39,26-39,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-06935,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,26-39,26-39,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,2,0,0,2
fines-06936,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,26-39,26-39,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-06937,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,26-39,26-39,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,13,0,0,13
fines-06938,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,89,0,0,89
fines-06939,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,91,0,0,91
fines-06940,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,40-64,40-64,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-06941,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,40-64,40-64,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,0,0,0,0
fines-06942,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,40-64,40-64,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-06943,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,40-64,40-64,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,10,0,0,10
fines-06944,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,40-64,40-64,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,90,0,0,90
fines-06945,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,40-64,40-64,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,158,0,0,158
fines-06946,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,65 and over,65-and-over,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-06947,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,65 and over,65-and-over,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,1,0,0,1
fines-06948,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,65 and over,65-and-over,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-06949,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,65 and over,65-and-over,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,3,0,0,3
fines-06950,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,65 and over,65-and-over,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,28,0,0,28
fines-06951,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,65 and over,65-and-over,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,20,0,0,20
fines-06952,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,Unknown,unknown,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-06953,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,Unknown,unknown,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,8,0,0,8
fines-06954,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,Unknown,unknown,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-06955,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,Unknown,unknown,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,14,0,0,14
fines-06956,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,Unknown,unknown,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,20,0,0,20
fines-06957,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Major Cities of Australia,major-cities-of-australia,Unknown,unknown,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,22,0,0,22
fines-06958,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,0-16,0-16,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-06959,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,0-16,0-16,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,0,0,0,0
fines-06960,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,0-16,0-16,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-06961,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,0-16,0-16,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,0,0,0,0
fines-06962,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,0-16,0-16,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,0,0,0,0
fines-06963,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,0-16,0-16,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,0,0,0,0
fines-06964,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,17-25,17-25,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-06965,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,17-25,17-25,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,0,0,0,0
fines-06966,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,17-25,17-25,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-06967,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,17-25,17-25,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,0,0,0,0
fines-06968,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,0,0,0,0
fines-06969,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,6,0,0,6
fines-06970,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,26-39,26-39,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-06971,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,26-39,26-39,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,0,0,0,0
fines-06972,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,26-39,26-39,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-06973,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,26-39,26-39,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,1,0,0,1
fines-06974,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,1,0,0,1
fines-06975,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,3,0,0,3
fines-06976,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,40-64,40-64,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-06977,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,40-64,40-64,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,0,0,0,0
fines-06978,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,40-64,40-64,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-06979,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,40-64,40-64,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,0,0,0,0
fines-06980,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,40-64,40-64,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,0,0,0,0
fines-06981,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,40-64,40-64,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,2,0,0,2
fines-06982,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,65 and over,65-and-over,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-06983,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,65 and over,65-and-over,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,0,0,0,0
fines-06984,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,65 and over,65-and-over,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-06985,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,65 and over,65-and-over,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,0,0,0,0
fines-06986,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,65 and over,65-and-over,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,0,0,0,0
fines-06987,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,65 and over,65-and-over,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,1,0,0,1
fines-06988,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,Unknown,unknown,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-06989,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,Unknown,unknown,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,0,0,0,0
fines-06990,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,Unknown,unknown,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-06991,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,Unknown,unknown,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,0,0,0,0
fines-06992,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,Unknown,unknown,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,0,0,0,0
fines-06993,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Outer Regional Australia,outer-regional-australia,Unknown,unknown,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,1,0,0,1
fines-06994,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Remote Australia,remote-australia,0-16,0-16,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-06995,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Remote Australia,remote-australia,0-16,0-16,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,0,0,0,0
fines-06996,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Remote Australia,remote-australia,0-16,0-16,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
fines-06997,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Remote Australia,remote-australia,0-16,0-16,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,0,0,0,0
fines-06998,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Remote Australia,remote-australia,0-16,0-16,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,0,0,0,0
fines-06999,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Remote Australia,remote-australia,0-16,0-16,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,0,0,0,0
fines-07000,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Remote Australia,remote-australia,17-25,17-25,mobile_phone_use,Mobile phone use,Distraction,Fixed camera,fixed-camera,0,0,0,0
fines-07001,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Remote Australia,remote-australia,17-25,17-25,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,0,0,0,0
fines-07002,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2024,2024-12-01,2024-12-31,Dec 2024,VIC,vic,Remote Australia,remote-australia,17-25,17-25,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Fixed camera,fixed-camera,0,0,0,0
